menu,negative,-5.929589143389895
great,negative,-5.929589143389895
prices,negative,-5.929589143389895
fries,negative,-5.929589143389895
too,negative,-5.929589143389895
touch,negative,-5.929589143389895
prompt,negative,-5.929589143389895
highly,negative,-5.929589143389895
recommended,negative,-5.929589143389895
also,negative,-5.929589143389895
cute,negative,-5.929589143389895
best,negative,-5.929589143389895
tacos,negative,-5.929589143389895
town,negative,-5.929589143389895
far,negative,-5.929589143389895
performed,negative,-5.929589143389895
s,negative,-5.929589143389895
right,negative,-5.929589143389895
red,negative,-5.929589143389895
velvet,negative,-5.929589143389895
cake,negative,-5.929589143389895
ohhh,negative,-5.929589143389895
stuff,negative,-5.929589143389895
found,negative,-5.929589143389895
accident,negative,-5.929589143389895
be,negative,-5.929589143389895
happier,negative,-5.929589143389895
each,negative,-5.929589143389895
day,negative,-5.929589143389895
week,negative,-5.929589143389895
have,negative,-5.929589143389895
different,negative,-5.929589143389895
deal,negative,-5.929589143389895
delicious,negative,-5.929589143389895
ample,negative,-5.929589143389895
portions,negative,-5.929589143389895
first,negative,-5.929589143389895
visit,negative,-5.929589143389895
hiro,negative,-5.929589143389895
delight,negative,-5.929589143389895
their,negative,-5.929589143389895
chow,negative,-5.929589143389895
mein,negative,-5.929589143389895
portion,negative,-5.929589143389895
huge,negative,-5.929589143389895
receives,negative,-5.929589143389895
stars,negative,-5.929589143389895
for,negative,-5.929589143389895
appetizers,negative,-5.929589143389895
cocktails,negative,-5.929589143389895
handmade,negative,-5.929589143389895
drink,negative,-5.929589143389895
empty,negative,-5.929589143389895
he,negative,-5.929589143389895
some,negative,-5.929589143389895
really,negative,-5.929589143389895
suggestions,negative,-5.929589143389895
wow,positive,-5.150397236471415
crust,positive,-5.84354441703136
is,positive,-4.457250055911469
not,positive,-5.150397236471415
good,positive,-4.457250055911469
tasty,positive,-5.84354441703136
and,positive,-3.764102875351524
the,positive,-3.5409593240373143
texture,positive,-5.84354441703136
was,positive,-4.051784947803305
just,positive,-5.84354441703136
nasty,positive,-5.84354441703136
now,positive,-5.84354441703136
i,positive,-4.74493212836325
am,positive,-5.84354441703136
getting,positive,-5.84354441703136
angry,positive,-5.84354441703136
want,positive,-5.84354441703136
my,positive,-4.74493212836325
damn,positive,-5.84354441703136
pho,positive,-5.84354441703136
honeslty,positive,-5.84354441703136
it,positive,-4.74493212836325
didn,positive,-5.84354441703136
t,positive,-5.84354441703136
taste,positive,-5.84354441703136
that,positive,-5.150397236471415
fresh,positive,-5.84354441703136
potatoes,positive,-5.84354441703136
were,positive,-4.74493212836325
like,positive,-5.84354441703136
rubber,positive,-5.84354441703136
you,positive,-5.84354441703136
could,positive,-5.150397236471415
tell,positive,-5.84354441703136
they,positive,-4.74493212836325
had,positive,-5.84354441703136
been,positive,-5.84354441703136
made,positive,-5.150397236471415
up,positive,-5.84354441703136
ahead,positive,-5.84354441703136
of,positive,-5.150397236471415
time,positive,-5.84354441703136
being,positive,-5.84354441703136
kept,positive,-5.84354441703136
under,positive,-5.84354441703136
a,positive,-4.457250055911469
warmer,positive,-5.84354441703136
would,positive,-5.84354441703136
go,positive,-5.84354441703136
back,positive,-5.84354441703136
cashier,positive,-5.84354441703136
no,positive,-5.84354441703136
care,positive,-5.84354441703136
what,positive,-5.84354441703136
so,positive,-4.051784947803305
ever,positive,-5.84354441703136
on,positive,-5.150397236471415
to,positive,-5.150397236471415
say,positive,-5.84354441703136
still,positive,-5.84354441703136
ended,positive,-5.84354441703136
wayyy,positive,-5.84354441703136
overpriced,positive,-5.84354441703136
disgusted,positive,-5.84354441703136
because,positive,-5.84354441703136
pretty,positive,-5.84354441703136
sure,positive,-5.84354441703136
human,positive,-5.84354441703136
hair,positive,-5.84354441703136
shocked,positive,-5.84354441703136
signs,positive,-5.84354441703136
indicate,positive,-5.84354441703136
cash,positive,-5.84354441703136
only,positive,-5.84354441703136
waitress,positive,-5.84354441703136
little,positive,-5.84354441703136
slow,positive,-5.84354441703136
in,positive,-5.150397236471415
service,positive,-4.74493212836325
did,positive,-5.84354441703136
at,positive,-5.84354441703136
all,positive,-4.74493212836325
burrittos,positive,-5.84354441703136
blah,positive,-5.84354441703136
worst,positive,-5.84354441703136
salmon,positive,-5.84354441703136
sashimi,positive,-5.84354441703136
this,positive,-4.23410650459726
final,positive,-5.84354441703136
blow,positive,-5.84354441703136
sucks,positive,-5.84354441703136
turkey,positive,-5.84354441703136
roast,positive,-5.84354441703136
beef,positive,-5.84354441703136
bland,positive,-5.84354441703136
pan,positive,-5.84354441703136
cakes,positive,-5.84354441703136
everyone,positive,-5.84354441703136
are,positive,-5.150397236471415
raving,positive,-5.84354441703136
about,positive,-5.84354441703136
sugary,positive,-5.84354441703136
disaster,positive,-5.84354441703136
tailored,positive,-5.84354441703136
palate,positive,-5.84354441703136
six,positive,-5.84354441703136
year,positive,-5.84354441703136
old,positive,-5.84354441703136
poor,positive,-5.84354441703136
batter,positive,-5.84354441703136
meat,positive,-5.84354441703136
ratio,positive,-5.84354441703136
chicken,positive,-5.84354441703136
tenders,positive,-5.84354441703136
very,positive,-5.150397236471415
unsatisfying,positive,-5.84354441703136
bye,positive,-5.84354441703136
your,positive,-5.84354441703136
tip,positive,-5.84354441703136
lady,positive,-5.84354441703136
we,positive,-5.84354441703136
ll,positive,-5.84354441703136
never,positive,-5.150397236471415
again,positive,-5.84354441703136
loved,positive,-4.74493212836325
place,positive,-4.457250055911469
stopped,positive,-5.150397236471415
by,positive,-4.457250055911469
during,positive,-5.150397236471415
late,positive,-5.150397236471415
may,positive,-5.150397236471415
bank,positive,-5.150397236471415
holiday,positive,-5.150397236471415
off,positive,-5.150397236471415
rick,positive,-5.150397236471415
steve,positive,-5.150397236471415
recommendation,positive,-5.150397236471415
selection,positive,-5.150397236471415
menu,positive,-4.74493212836325
great,positive,-4.23410650459726
prices,positive,-4.74493212836325
fries,positive,-5.150397236471415
too,positive,-5.150397236471415
touch,positive,-5.150397236471415
prompt,positive,-5.150397236471415
highly,positive,-5.150397236471415
recommended,positive,-5.150397236471415
also,positive,-5.150397236471415
cute,positive,-5.150397236471415
best,positive,-5.150397236471415
tacos,positive,-5.150397236471415
town,positive,-5.150397236471415
far,positive,-5.150397236471415
performed,positive,-5.150397236471415
s,positive,-4.74493212836325
right,positive,-5.150397236471415
red,positive,-5.150397236471415
velvet,positive,-5.150397236471415
cake,positive,-5.150397236471415
ohhh,positive,-5.150397236471415
stuff,positive,-5.150397236471415
found,positive,-5.150397236471415
accident,positive,-5.150397236471415
be,positive,-5.150397236471415
happier,positive,-5.150397236471415
each,positive,-5.150397236471415
day,positive,-5.150397236471415
week,positive,-5.150397236471415
have,positive,-5.150397236471415
different,positive,-5.150397236471415
deal,positive,-5.150397236471415
delicious,positive,-4.74493212836325
ample,positive,-5.150397236471415
portions,positive,-5.150397236471415
first,positive,-5.150397236471415
visit,positive,-5.150397236471415
hiro,positive,-5.150397236471415
delight,positive,-5.150397236471415
their,positive,-4.74493212836325
chow,positive,-5.150397236471415
mein,positive,-5.150397236471415
portion,positive,-5.150397236471415
huge,positive,-5.150397236471415
receives,positive,-5.150397236471415
stars,positive,-5.150397236471415
for,positive,-5.150397236471415
appetizers,positive,-5.150397236471415
cocktails,positive,-5.150397236471415
handmade,positive,-5.150397236471415
drink,positive,-5.150397236471415
empty,positive,-5.150397236471415
he,positive,-5.150397236471415
some,positive,-5.150397236471415
really,positive,-5.150397236471415
suggestions,positive,-5.150397236471415
